Date,Donchian+Aroon,SMA+Momentum,Seykota,EMA9/RSI14 MeanRev,HMM Regime,Buy & hold SOXL,Buy & hold SMH,Buy & hold SPY
2013-12-20,1.8351746684710548,1.6741901060203581,1.0071774895931174,1.2298152648692569,1.489270622702045,2.4649449404956747,1.4118536205281316,1.5086344335867121
2013-12-23,1.8807743501097651,1.715789708035795,1.0122493123940608,1.2298152648692569,1.526275419812543,2.526192900417221,1.4240993964137951,1.5166942554872147
2013-12-24,1.9031438585157023,1.7361969261023786,1.0147373600887362,1.2298152648692569,1.5444285974286027,2.556238872342351,1.4278516222541815,1.5200177465691334
2013-12-26,1.9206380320493492,1.7521564817491642,1.0166831488535482,1.2298152648692569,1.5586253707165745,2.5797364583110167,1.4336505435759834,1.5277456418988045
2013-12-27,1.9154762973178403,1.7474475429403076,1.0161090351105815,1.2298152648692569,1.5544365487859504,2.5728033896886093,1.4336505435759834,1.5276633253612009
2013-12-30,1.9301026400691377,1.7607908386724167,1.01773584950916,1.2298152648692569,1.5663060361711625,2.592449001728799,1.4408133872544486,1.5274134023373358
2013-12-31,1.9794296902022794,1.8057908382424186,1.0232222487246352,1.2298152648692569,1.6063356463929743,2.65870343774745,1.4472944911945147,1.5346420776005512
2014-01-02,1.890525470700248,1.724685444172344,1.0133338803991052,1.2298152648692569,1.5341885943366496,2.5392902778912134,1.4322860307128327,1.519934491059618
2014-01-03,1.883642293603591,1.71840607077471,1.012568299296624,1.2298152648692569,1.5286027971822855,2.5300450257359643,1.4278516222541813,1.519686132988939
2014-01-06,1.8480799069916303,1.6859632756364038,1.0086128742411693,1.2298152648692569,1.4997434092644641,2.4822788231738206,1.4186416402144364,1.515281572245868
2014-01-07,1.89109838313016,1.7252080997746981,1.0133976025616411,1.2298152648692569,1.5346535210087031,2.5400597946133656,1.4234173614221521,1.5245880358546422
2014-01-08,1.974554468041465,1.8013432786468588,1.0226800023311013,1.2298152648692569,1.6023793335318692,2.6521552031812523,1.4387668393996556,1.5249210578927042
2014-01-09,1.9326844091266955,1.7631461306707492,1.0180230066712788,1.2298152648692569,1.5684011788723344,2.59591674716213,1.4261460918952098,1.5259179330724293
2014-01-10,1.9561991788350799,1.7845981458208513,1.020638436009379,1.2298152648692569,1.5874837524975889,2.6275009955802346,1.431944422710525,1.5300724142963165
2014-01-13,1.8865093354056128,1.7210216109197203,1.0128871859085518,1.2298152648692569,1.5309294428161682,2.533895939932579,1.4176185877269718,1.5097140947899965
2014-01-14,2.016139592346197,1.8392804869490054,1.0273053061501034,1.2298152648692569,1.6361262596596406,2.7080109446078886,1.4554805349870665,1.5261673866103385
2014-01-15,2.0671877467100606,1.8858506126350707,1.032983135116105,1.2298152648692569,1.6775525707042453,2.776577109988583,1.4650318297758762,1.5343937195298722
2014-01-16,2.0327733264759584,1.8544550823619972,1.0291553925759818,1.2298152648692569,1.6496247740031982,2.7303528172857985,1.4602564038214036,1.532399186693829
2014-01-17,1.9977843031398117,1.8225353541229976,1.025263739828381,1.2298152648692569,1.62123067862536,2.683356737006871,1.4425187699867992,1.5259179330724295
2014-01-21,2.0370741709576796,1.8583786496401073,1.029633753834697,1.2298152648692569,1.6531149711214779,2.7361295670563854,1.4490000215534866,1.5304043408671484
2014-01-22,2.106764127098622,1.9219552873654764,1.0373850164718537,1.2298152648692569,1.7096693722698808,2.8297347740943066,1.4653728472716978,1.5314016855328296
2014-01-23,2.0350676812710184,1.8565481725531288,1.0294105820980324,1.2298152648692569,1.6514866758989917,2.7334345175407924,1.446612160949629,1.5188546733610149
2014-01-24,1.8922460113735917,1.7262550561672163,1.0135252474679841,1.2298152648692569,1.5355848378245296,2.5416012503019263,1.4193239704593226,1.4864484052540174
2014-01-27,1.856110486908768,1.6932893997780796,1.0095060751773348,1.2298152648692569,1.5062603403006898,2.4930652282370978,1.4067032229548764,1.4791364744812867
2014-01-28,1.8787660570394966,1.7139575857610068,1.0120259400761251,1.2298152648692569,1.5246456611183372,2.5234954286573723,1.4131840316416993,1.4879443440048798
2014-01-29,1.8523818785881057,1.6898878711568948,1.0090913608631789,1.2298152648692569,1.5032345210525684,2.488057086847067,1.4043153623510187,1.4736524090302496
2014-01-30,1.9243660768126334,1.7555574962491578,1.017097800486057,1.2298152648692569,1.561650732629783,2.5847438427497167,1.4159129097413787,1.4892739282320295
2014-01-31,1.894539689899799,1.7283475294129194,1.0137803617720582,1.2298152648692569,1.5374461909184285,2.544682042215324,1.4043153623510187,1.480548844731996
2014-02-03,1.7749480805236701,1.619246694151622,1.0003800804466447,1.2298152648692569,1.4403958808714226,2.384050611582609,1.3800972150828346,1.4472291134501076
2014-02-04,1.7778169257092997,1.6218638794844418,1.0003046997798486,1.2298152648692569,1.442723989977025,2.38790394802348,1.3749804763792974,1.4573660977148946
2014-02-05,1.78498537555042,1.6284035010287525,1.0009125942386128,1.2298152648692569,1.4485412900640995,2.3975323689420116,1.3746396065100976,1.4555383888885194
2014-02-06,1.8698765029676545,1.7058478381006323,1.0081114792275485,1.2298152648692569,1.51743166020847,2.5115552783767963,1.3951058231911384,1.4747325397194901
2014-02-07,1.960215088706763,1.788261773424998,1.0157723162147003,1.2298152648692569,1.590742721084105,2.632895030758335,1.413866214259964,1.4930129143849327
2014-02-10,1.990328664459144,1.8157337364199613,1.0183259890783145,1.2298152648692569,1.6151803206668724,2.6733425736905327,1.421711683436559,1.4957551818534294
2014-02-11,2.0663273073061745,1.8850656524012763,1.0247707790795355,1.2298152648692569,1.6768543117598311,2.7754213966978263,1.4391081521487206,1.512124122697025
2014-02-12,2.124547067432472,1.9381782787103194,1.029707895242132,1.2298152648692569,1.72410048396702,2.853620221924501,1.4469533260720726,1.5128723268154343
2014-02-13,2.200832673696098,2.007771985201883,1.0361770201378815,1.2298152648692569,1.7860073499974267,2.9560844845490677,1.4623026564229542,1.520682538682709
2014-02-14,2.2372551615775182,2.0409994321012688,1.039265697473742,1.2298152648692569,1.8155647224587148,3.0050059462311696,1.4732180211950496,1.5290750696306366
2014-02-18,2.255323938213209,2.0574831857139797,1.0407979547172086,1.2298152648692569,1.8302277944234768,3.029275319775977,1.4762880644171719,1.5309035609336046
2014-02-19,2.2501610763669455,2.0527732186627423,1.0403601368936528,1.2298152648692569,1.8260380578230282,3.02234073725091,1.4728768560726062,1.5207661071828618
2014-02-20,2.303216171263372,2.1011742327327387,1.0448592823032696,1.2298152648692569,1.8690930299580488,3.0936025577082615,1.4827690207306163,1.5297401747348485
2014-02-21,2.2682289513108334,2.0692561496815496,1.0418923176724078,1.2298152648692569,1.840700398051931,3.0466088996735907,1.4745825340582,1.5279946259507584
2014-02-24,2.2943263917685788,2.0930642794238885,1.0441054167096901,1.2298152648692569,1.8618788461142166,3.081662104647154,1.4834513509755023,1.5364704124082011
2014-02-25,2.2607708329777054,2.062452269845275,1.0412598589249795,1.2298152648692569,1.8346480278198285,3.0365914057714014,1.4752647166764645,1.535888406318186
2014-02-26,2.304650086654547,2.1024823626900773,1.0449808803112004,1.2298152648692569,1.870256672909429,3.0955285446725007,1.487203281562646,1.53597181832302
2014-02-27,2.301496194147405,2.0996051348590568,1.0447134258655222,1.2298152648692569,1.8676972438050812,3.0912923422488787,1.4878857594341535,1.5440321097094785
2014-02-28,2.2943263917685788,2.0930642794238885,1.0441054167096901,1.2298152648692569,1.8618788461142166,3.0816621046471546,1.4889086642949965,1.5479374503860939
2014-03-03,2.2567565010666777,2.0587900817804607,1.0409194380280717,1.2298152648692569,1.8313903397710667,3.031199490057024,1.479357517132808,1.5370517925169418
2014-03-04,2.3737674685000036,2.1655366532858062,1.0508421298643638,1.2298152648692569,1.9263464217867259,3.1883646891590676,1.4988005336997627,1.5586567537315332
2014-03-05,2.388681225513798,2.1791421508251156,1.0521068370812625,1.2298152648692569,1.9384491499773155,3.2083963463775937,1.5005062116853563,1.5600688109916052
2014-03-06,2.4431700103784477,2.2288510892039732,1.056727561382632,1.2298152648692569,1.9826675821297506,3.281583851018651,1.5165377246545027,1.5636414426207956
2014-03-07,2.431699814363803,2.2183870777876478,1.0557548729000754,1.2298152648692569,1.973359353188537,3.266177469207405,1.5165377246545027,1.5643065477250075
2014-03-10,2.4162130322086215,2.204258821821746,1.0544415723588316,1.2298152648692569,1.9607916068589115,3.245376143876461,1.5165377246545027,1.563475557583039
2014-03-11,2.3777818004110305,2.169198841350619,1.0511825507612715,1.2298152648692569,1.9296041098354872,3.193756604873445,1.50562265513565,1.5557481317393238
2014-03-12,2.437721763076246,2.223880771181821,1.0562655424777934,1.2298152648692569,1.9782462511296095,3.274265948340036,1.5223369412295475,1.5561633138196709
2014-03-13,2.3158348972132528,2.112686023135487,1.045929367712474,1.2298152648692569,1.8793333074509497,3.1105516063301986,1.5015297070526854,1.5387140857915158
2014-03-14,2.279125896761139,2.0791971970228054,1.0428163937144408,1.2298152648692569,1.8495434259201438,3.0612453105918873,1.4892498294174392,1.534393719529872
2014-03-17,2.3608613282876245,2.1537626610758553,1.0497476713282747,1.2298152648692569,1.915872903488447,3.1710295953587946,1.5056226551356497,1.5482698464428806
2014-03-18,2.4615252995848333,2.245596222029981,1.0582841152882714,1.2298152648692569,1.9975631631640314,3.3062380586196696,1.5233599937170115,1.559320606873196
2014-03-19,2.4560756997449253,2.240624670116971,1.057821981686365,1.2298152648692569,1.9931407345600998,3.2989183392578614,1.5216544633580396,1.5510121139113773
2014-03-20,2.5943100125899377,2.3667328400114775,1.069544442560336,1.2298152648692569,2.1053198664467643,3.4845900226699316,1.5472371234893745,1.560068810991605
2014-03-21,2.526053520994268,2.304463920946494,1.063756197690758,1.2298152648692569,2.0499287423818107,3.392910197035184,1.5312051676403629,1.554018075991779
2014-03-24,2.4947925424214055,2.275945207207488,1.0611052234813858,1.2298152648692569,2.0245600089171814,3.3509215011949567,1.5260890194433125,1.5475915957319029
2014-03-25,2.5464146236184604,2.3230389139140506,1.0654828473477835,1.2298152648692569,2.0664520698366817,3.4202585458101975,1.542461845161523,1.5549368600075038
2014-03-26,2.4692685779509493,2.252660247188694,1.0589407560008044,1.2298152648692569,2.003846944861862,3.316638569894876,1.526770906808334,1.5437524525750717
2014-03-27,2.4081821141570567,2.196932389207355,1.0537605394032363,1.2298152648692569,1.9542744014217381,3.234589284642385,1.5182431073868528,1.5404975064427167
2014-03-28,2.4600920604625114,2.2442887090180714,1.0581625746288743,1.2298152648692569,1.9964000690145467,3.3043129799970274,1.5294999325346346,1.548092537246864
2014-03-31,2.5785355907493064,2.352342176589898,1.0682067497760297,1.2298152648692569,2.092518696377796,3.4634023493801176,1.5557647752842332,1.5607778912803547
2014-04-01,2.6989883157981738,2.462228589030418,1.0784213074172404,1.2298152648692569,2.190267814171111,3.625190401645185,1.57895957481171,1.571127552683171
2014-04-02,2.6820680690977183,2.4467926144041297,1.0769864471004216,1.2298152648692569,2.1765367907580355,3.6024636949110658,1.5711142532617364,1.5763846999221827
2014-04-03,2.6981272001254353,2.4614430118511956,1.0783482836174771,1.2298152648692569,2.189569006424802,3.624033780012833,1.5752073489713232,1.574298617324736
2014-04-04,2.471276871021218,2.254492369463483,1.0591110620301483,1.2298152648692569,2.0054767035560683,3.3193360416547257,1.5363219063439,1.5556870985650553
2014-04-07,2.4030201540025975,2.1922232447500236,1.0533227980443924,1.2298152648692569,1.95008539655715,3.2276559132394467,1.5277942545490408,1.5384946793547853
2014-04-08,2.493071438190684,2.2743750810914265,1.060959271462749,1.2298152648692569,2.02316330809439,3.348609771832915,1.5496248364666103,1.5448375911145087
2014-04-09,2.573373405171896,2.34763282648409,1.067768989301008,1.2298152648692569,2.0883295085792426,3.456468675196647,1.5680442100396146,1.5614461262909396
2014-04-10,2.336198028644005,2.1312628669393314,1.0476561894151013,1.2298152648692569,1.8958582813115066,3.137902680130002,1.5209722807397752,1.5286465854482043
2014-04-11,2.2246353085128816,2.0294866134561382,1.0381955164836478,1.2298152648692569,1.805323530295989,2.9880553837065746,1.4991418464488273,1.5148753103986832
2014-04-14,2.2768326690808336,2.077105135074055,1.0426219248361703,1.2298152648692569,1.847682438694175,3.0581651242395536,1.5124447765715376,1.5268099563886666
2014-04-15,2.3238649135730136,2.1200116331559733,1.0466103242033578,1.2298152648692569,1.8858497811522634,3.121337254442147,1.52301897622119,1.5373262853058325
2014-04-16,2.3103864244880996,2.107715499464859,1.0454673296914574,1.2298152648692569,1.8749117935168436,3.103233400871051,1.5196080631298678,1.553433722471984
2014-04-17,2.4437450643263947,2.2293756984668525,1.0567763267525792,1.2298152648692569,1.9831342466744724,3.282356244155859,1.538368454198694,1.5556038430555394
2014-04-21,2.508272609466976,2.288242780437937,1.062248351806532,1.2298152648692569,2.0354992770903566,3.369027474229777,1.5468959583669317,1.5610285967808126
2014-04-22,2.579968829871628,2.353649689601808,1.0683282904354268,1.2298152648692569,2.09368179052728,3.4653274280027593,1.5578111755124056,1.5681222165840432
2014-04-23,2.5693588478379175,2.3439704327707997,1.067428549287922,1.2298152648692569,2.0850716375965153,3.4510764567017365,1.5526947320621116,1.5644505234181547
2014-04-24,2.6092217407971727,2.380336486714502,1.0708089777316334,1.2298152648692569,2.117420948231669,3.504618954863669,1.5642922794524718,1.5676222140409943
2014-04-25,2.356847221799548,2.150100678659518,1.0494072695475452,1.2298152648692569,1.91261539837365,3.1656379824249483,1.5148323419221528,1.554769253521242
2014-04-28,2.313828632949543,2.1108557516969855,1.0457592337287318,1.2298152648692569,1.8777051951624286,3.1078568595951372,1.5107393938391878,1.5596935352175103
2014-04-29,2.355987007818614,2.149315924074201,1.0493343222124933,1.2298152648692569,1.9119173223632013,3.164482571914725,1.5172202025260106,1.5669538225350905
2014-04-30,2.4035925028751324,2.1927453862311874,1.0533713340202038,1.2298152648692569,1.9505498658942904,3.2284246730102684,1.5237011588394547,1.571627555226219
2014-05-01,2.379790318904251,2.171031169273885,1.0513528759067936,1.2298152648692569,1.9312340514636583,3.1964543794138267,1.512444776571538,1.571795005217162
2014-05-02,2.394128796547148,2.18411185190184,1.0525687986375674,1.2298152648692569,1.9428699321755623,3.2157133407146143,1.514832341922153,1.5695419421147285
2014-05-05,2.405600795945401,2.1945775085059753,1.0535416400495476,1.2298152648692569,1.9521796245884961,3.231122144770117,1.5151735070445962,1.5725460262513067
2014-05-06,2.3769215864300968,2.168414086765303,1.0511096034262202,1.2298152648692569,1.9289060338250386,3.1926011943632213,1.5127859416939815,1.5588586326925757
2014-05-07,2.3815105214431687,2.172600472796043,1.051498751460719,1.2298152648692569,1.9326300205505913,3.1987648976537417,1.5185847153891614,1.5680394305604837
2014-05-08,2.430264771857874,2.2170779195879287,1.0556331793112552,1.2298152648692569,1.9721947955673322,3.2642499683405064,1.5284764371673065,1.5663694690152958
2014-05-09,2.4104757926832647,2.199024862453059,1.053955046513863,1.2298152648692569,1.9561357545156368,3.237670076555782,1.5216544633580407,1.5687067265991568
2014-05-12,2.5409668271621606,2.3180690071888517,1.0650208666753012,1.2298152648692569,2.0620311047044706,3.4129412486926456,1.5468959583669322,1.5839795742310108
2014-05-13,2.4847551346831804,2.26678829750612,1.0602540374258704,1.2298152648692569,2.0164145082575224,3.3374395924452878,1.5356395760990151,1.5853985172851028
2014-05-14,2.4213749923630807,2.208967966279078,1.0548793137176757,1.2298152648692569,1.9649806117234998,3.2523095152793986,1.523018976221191,1.5778873679717456
2014-05-15,2.336484315791748,2.1315240405041505,1.0475813984107092,1.2298152648692569,1.896090607447059,3.1382872114056775,1.508010515739509,1.5640336198893023
2014-05-16,2.405600795945401,2.194577508505975,1.0474728922707082,1.2298152648692569,1.9521796245884964,3.2311221447701164,1.5199490806256903,1.5694585301098944
2014-05-19,2.482746841612912,2.2649561752313314,1.054432334291037,1.2298152648692569,2.0147847495633164,3.334742120685438,1.5332520107484005,1.5752169318545042
2014-05-20,2.4477598470833244,2.2330382978286183,1.0512761134142907,1.2298152648692569,1.9863923005911637,3.2877487654312993,1.5257477066942486,1.5652849564571332
2014-05-21,2.4830347067213117,2.2652187883354853,1.0544583029653125,1.2298152648692569,2.0150183562366246,3.3351287714248397,1.534616523611551,1.5784720344821779
2014-05-22,2.5194574200256823,2.298446440883347,1.0577440418424198,1.2298152648692569,2.0445759116318776,3.3840505358874733,1.5400739845576665,1.5823102386670975
2014-05-23,2.587139083096356,2.360190956333928,1.0638496899790704,1.2298152648692569,2.0995005540860747,3.4749582711655456,1.552012549443848,1.5886540893987329
2014-05-27,2.6860819501628432,2.4504543911719905,1.0727754507321494,1.2298152648692569,2.1797941129388665,3.6078550050643767,1.574184444110482,1.5984186148051611
2014-05-28,2.6946856679328444,2.458303376564497,1.0735516029569525,1.2298152648692569,2.186776153581111,3.619411229630339,1.576571861834475,1.5972499077655713
2014-05-29,2.7113209800232627,2.4734794115168226,1.0750522954290243,1.2298152648692569,2.2002759484624237,3.641755221771973,1.576912879330296,1.605512547599029
2014-05-30,2.722505114313116,2.4836824550168046,1.0760612302806336,1.2298152648692569,2.2093520342020496,3.6567773750880743,1.5806652527973042,1.6080997282067553
2014-06-02,2.766669978868847,2.523973104480998,1.0800453983809144,1.2298152648692569,2.2451924566253076,3.716098136923254,1.5895336268347418,1.6099362007709743
2014-06-03,2.8446787181697535,2.5951387879249106,1.087082665081316,1.2298152648692569,2.3084976698841917,3.8208768539346525,1.6093178085241397,1.6091012982460398
2014-06-04,2.8833957862691846,2.630459530663904,1.0905753805964622,1.2298152648692569,2.3399171271752386,3.8728803186522804,1.6144342519744337,1.6123564008737135
2014-06-05,2.9232582283825383,2.666825173310654,1.09417142174512,1.2298152648692569,2.372266071942463,3.92642221125315,1.6209150606612563,1.6228721038096046
2014-06-06,2.9668509694886853,2.7065938869421595,1.0981039778678663,1.2298152648692569,2.4076422079625446,3.9849745160980388,1.6294427124561155,1.6306341151187387
2014-06-09,2.988073413208567,2.725954662737415,1.1000184812661966,1.2298152648692569,2.4248645260976893,4.013479789285936,1.6328536255474373,1.6323031376920145
2014-06-10,3.0178991238525485,2.753164012628225,1.102709096217953,1.2298152648692569,2.449068519007149,4.053540681478733,1.6410402598464755,1.63247027469232
2014-06-11,3.0617781521064393,2.7931938998245514,1.1066674786651551,1.2298152648692569,2.4846769811627842,4.1124775175993005,1.6437688426929118,1.6267949719619073
2014-06-12,3.0299436975462872,2.764152016362001,1.1037956523927495,1.2298152648692569,2.4588428636911885,4.069718548085591,1.640016912105768,1.615277542491413
2014-06-13,3.1159811006692486,2.842642075935542,1.1115571949764684,1.2298152648692569,2.5286634530475967,4.185281096525745,1.6666226247245672,1.620201511197044
2014-06-16,3.174200184526693,2.8957540852991563,1.1168092119149489,1.2298152648692569,2.5759090764528905,4.263479013410824,1.6734447461604545,1.6215371987416207
2014-06-17,3.245611244898357,2.9609008491405886,1.1232512936829335,1.2298152648692569,2.633860178424086,4.359395949810788,1.6806078850921633,1.6260437944324437
2014-06-18,3.2066074388052814,2.9253185215398227,1.1197327111719544,1.2298152648692569,2.6022080291295566,4.30700734825642,1.6775379894966629,1.6379784404224274
2014-06-19,3.21549857083778,2.93342970873953,1.120534791399656,1.2298152648692569,2.6094233105771787,4.318949618000719,1.6836777806876642,1.6398147564913275
2014-06-20,3.243603628096942,2.959069343811229,1.1230701840407271,1.2298152648692569,2.6322309685317755,4.3566993863925365,1.6836777806876642,1.6431434119187611
2014-06-23,3.2077557433175667,2.92636609487777,1.1198363011694168,1.2298152648692569,2.6031398947472786,4.3085497122865775,1.6782200244883057,1.642640435964658
2014-06-24,3.1363449083688533,2.8612195366848137,1.1133942397371204,1.2298152648692569,2.545188975710048,4.212633078667144,1.6673049549694532,1.6327447674812112
2014-06-25,3.170185401769764,2.89209148593739,1.116447033301913,1.2298152648692569,2.572651022536199,4.258086492135383,1.6785608943575057,1.6401249302128684
2014-06-26,3.129747454862562,2.855200822730809,1.1127990751403927,1.2298152648692569,2.5398350473563243,4.203771600836243,1.6703748505649543,1.6389501198558518
2014-06-27,3.1446609864534056,2.868806114621643,1.1141444436233365,1.2298152648692569,2.551937592612949,4.223802955274237,1.675832606764313,1.6421374600105552
2014-06-30,3.243030377532603,2.9585463797361604,1.1230184703847501,1.2298152648692569,2.6317657674587744,4.355929415499585,1.6881123367729374,1.6412986451026546
2014-07-01,3.3766737265579843,3.0804663127636402,1.1350746053544316,1.2298152648692569,2.740219266214201,4.535434670596346,1.7154002320100008,1.6522841469850977
2014-07-02,3.4021999452579506,3.1037533292671973,1.1373773577185164,1.2298152648692569,2.760934159609171,4.569720629701748,1.7205169707135375,1.6539614638102618
2014-07-03,3.4707418223095585,3.1662825993030954,1.1435606068426654,1.2298152648692569,2.816556878073817,4.6617837754900435,1.7372308139275694,1.6620957774824363
2014-07-07,3.398183359117413,3.1000890847176206,1.1370150164199724,1.2298152648692569,2.757674642220759,4.564325686182049,1.7242687536740593,1.6563098325617462
2014-07-08,3.3468480159140026,3.0532569628728305,1.1323839904026756,1.2298152648692569,2.716015273304741,4.4953737784035495,1.7157413971324431,1.6456593871565075
2014-07-09,3.4050661980796426,3.10636814964254,1.1376359259984017,1.2298152648692569,2.7632601649741746,4.573570484166499,1.7211990057051803,1.653039393392846
2014-07-10,3.356024984248342,3.0616289123404057,1.1332118562834554,1.2298152648692569,2.723462515019986,4.5076999738624615,1.7222225010725087,1.6464980455690894
2014-07-11,3.362622663177584,3.067647831942886,1.1338070412158718,1.2298152648692569,2.728816626307674,4.516561754473894,1.7184701276055008,1.648761906848509
2014-07-14,3.4079349305537967,3.108985232151122,1.1378947179708605,1.2298152648692569,2.7655881826127944,4.5774236692171035,1.7287030145060887,1.6570641399975823
2014-07-15,3.380976149000361,3.084391319581084,1.1354627323060547,1.2298152648692569,2.7437107438702344,4.541213539830656,1.7246103616763668,1.653961463810262
2014-07-16,3.497986440164833,3.191137274141,1.1460183781605497,1.2298152648692569,2.8386662770839983,4.698377830591102,1.7437113273611489,1.6600832476847496
2014-07-17,3.2278296571022116,2.9446790916866017,1.1216471942345967,1.2298152648692569,2.6194301643307356,4.335512318663784,1.700732936650761,1.6412150766025022
2014-07-18,3.354304330863521,3.060059197521294,1.1330566339727701,1.2298152648692569,2.7220661800651222,4.505388850061481,1.7208576929561155,1.6579869928915911
2014-07-21,3.3818368138271966,3.0851764854633528,1.1355403739649301,1.2298152648692569,2.744409185748613,4.542369555901943,1.727679962018624,1.6548840037136336
2014-07-22,3.4463641335448263,3.1440433617859607,1.1413614648117314,1.2298152648692569,2.796774033230532,4.629040483195329,1.7440527877368353,1.662095777482436
2014-07-23,3.208328993881903,2.9268890589528374,1.119888014825394,1.2298152648692569,2.6036050958202774,4.309319683179525,1.7078959279558483,1.6657857806006053
2014-07-24,3.1271654603820505,2.852845325083999,1.1125661501637667,1.2298152648692569,2.5377397217211852,4.200303552622376,1.706190545223498,1.6658695055960768
2014-07-25,2.939031523108411,2.6812148084898513,1.0954617836750475,1.2298152648692569,2.3850663273416033,3.947608370640301,1.6741270764053406,1.6580711873730185
2014-07-28,2.929567591357476,2.6725810685120277,1.0953878556275045,1.2298152648692569,2.3773862106889103,3.934896735564115,1.6734447461604547,1.6587414568227459
2014-07-29,2.916089102272562,2.6602849348209134,1.0947075925164464,1.2298152648692569,2.3664482230534905,3.916792881993019,1.6727628587954333,1.6516135645447336
2014-07-30,3.002126956241425,2.7387754056914067,1.0990499470519515,1.2298152648692569,2.436269178277828,4.032356035994237,1.6952754757046455,1.6518648960264664
2014-07-31,2.7985037571601428,2.553014370998118,1.0887730272860927,1.2298152648692569,2.271026025295005,3.7588561980953648,1.6632115640066238,1.6192439163422974
2014-08-01,2.840375844881471,2.5912133698105135,1.09088632325572,1.2298152648692569,2.3050058263602247,3.815097379139275,1.669010337701804,1.614295847357596
2014-08-04,2.875937217090152,2.6236552395306765,1.0926811156497171,1.2298152648692569,2.3338643910752035,3.8628622191890245,1.6761736242601344,1.6259524011663593
2014-08-05,2.7901874536526394,2.5454275874128127,1.0883533011238444,1.2298152648692569,2.2642772254581387,3.74768601870774,1.6485444162740064,1.610187062766751
2014-08-06,2.8151383929817078,2.5681897890050145,1.0896125820050238,1.2298152648692569,2.2845252713744224,3.7811992818954026,1.6577541030605085,1.6106898822255353
2014-08-07,2.704723075671066,2.467460286265864,1.0840398900816917,1.2298152648692569,2.194921654240767,3.6328931383800045,1.6393347294875042,1.601968711108468
2014-08-08,2.7953496392300496,2.550136937518621,1.0886138380726542,1.2298152648692569,2.268466413256692,3.754619692891211,1.6519554769919498,1.6205015127228737
2014-08-11,2.8796661635452394,2.627057076624575,1.0928693166194645,1.2298152648692569,2.3368904847242713,3.8678708147498524,1.6690103377018035,1.6251977807398863
2014-08-12,2.8687683164031297,2.617115206689413,1.0923192992284925,1.2298152648692569,2.3280467251201986,3.8532331927094288,1.6676459724652748,1.622933293479192
2014-08-13,2.9513641873335,2.6924656309762565,1.096487935918086,1.2298152648692569,2.3950744616329156,3.964173190767091,1.688112336772937,1.633918795361635
2014-08-14,2.967137256636425,2.7068550605069785,1.0972840071340322,1.2298152648692569,2.4078745340980943,3.9853590473737133,1.6939109628414952,1.6416341710658149
2014-08-15,3.0566152902601726,2.788483932773312,1.1017999884981742,1.2298152648692569,2.4804872445623327,4.10554293507423,1.7078959279558483,1.6412986451026548
2014-08-18,3.0970525608985215,2.825373979034464,1.1038408688486236,1.2298152648692569,2.513302670940312,4.159856918031774,1.7154002320100006,1.6550517666952136
2014-08-19,3.163301435692775,2.885811392770087,1.1071844680745997,1.2298152648692569,2.567064585112954,4.2488401802482665,1.7263157444087178,1.6636892128168097
2014-08-20,3.2410227607311843,2.9567148744067993,1.111107085070697,1.2298152648692569,2.630136557566461,4.353232852081328,1.735866153437798,1.6681336798661337
2014-08-21,3.284041349581189,2.9959598013693314,1.1132782452727106,1.2298152648692569,2.665046760777682,4.411013974911139,1.7433706051185713,1.6729975543694076
2014-08-22,3.2912118282288683,3.002501273749928,1.113640141334051,1.2298152648692569,2.6708657072704414,4.420645120854459,1.7457586133490508,1.6703981671268278
2014-08-25,3.251347582731907,2.966133985915369,1.1116281817226354,1.2298152648692569,2.6385152990314977,4.367100806009335,1.7392775094089847,1.6788683197527996
2014-08-26,3.254215638937208,2.9687504514785217,1.111772933320876,1.2298152648692569,2.6408427678682225,4.370953082718343,1.7396185269048063,1.679957996656477
2014-08-27,3.2719965504644994,2.9849715919870796,1.1126703408950338,1.2298152648692569,2.655272233159677,4.39483580552375,1.7430294399961284,1.6792874142161125
2014-08-28,3.3419730191761357,3.048809608925745,1.1162020728278013,1.2298152648692569,2.712059143377598,4.488825846617881,1.74916923118713,1.6783644048267845
2014-08-29,3.378969659313698,3.082560842494104,1.1180693035952949,1.2298152648692569,2.742082448647747,4.538518490315061,1.7628136216855261,1.6831450238205432
2014-09-02,3.333370203097939,3.0409614461271435,1.1157678862960358,1.2298152648692569,2.7050778344712136,4.477270833174047,1.7624720136832184,1.6823063654079613
2014-09-03,3.3626226631775813,3.0676478319428844,1.1172442661316777,1.2298152648692569,2.7288166263076716,4.5165617544738925,1.767588604760134,1.6813838255045894
2014-09-04,3.3884342673334866,3.0911951994173563,1.1185469850072045,1.2298152648692569,2.7497631141023344,4.551231033732844,1.771340978227142,1.6789514187669965
2014-09-05,3.4736103293607585,3.1688994761631992,1.1228458446625655,1.2298152648692569,2.8188847127784684,4.665636657760114,1.7798683347687585,1.6864987184989593
2014-09-08,3.495120412766089,3.1885226594141316,1.12393146458363,1.2298152648692569,2.836340454652956,4.694528278906881,1.7812328476319086,1.6821384459310629
2014-09-09,3.402485105290935,3.104013474589634,1.1192561347258185,1.2298152648692569,2.7611655710748955,4.570103647074762,1.7679302127624414,1.67148847001178
2014-09-10,3.3990433476753936,3.10087363365446,1.1190824282570662,1.2298152648692569,2.75837253529724,4.565480793911739,1.767588604760134,1.6777775473818919
